lead_id,lead_indicator,date_part,source,customer_group,onboarding,customer_code,purchases,time_spent,n_visits
6045,1.0,2024-01-20,signup,8,False,ETKLNWESNT,0.6,0.6903700336536523,0.22222222222222224
6053,0.0,2024-01-25,signup,4,False,KPUATKZLZH,0.13333333333333333,0.6413632336937934,0.0
6057,0.0,2024-01-26,signup,1,True,KDMXYHORGN,0.13333333333333333,0.42757830996730817,0.022222222222222223
6076,0.0,2024-01-02,signup,7,False,FFWJYLWETQ,0.13333333333333333,0.5967604451728304,0.022222222222222223
6080,0.0,2024-01-28,signup,4,False,PKBEWVCZCJ,0.4666666666666667,0.47924071115282574,0.04444444444444444
6085,0.0,2024-01-12,signup,3,True,IPFVFVIXTB,0.4,0.44481706724705095,0.1111111111111111
6086,1.0,2024-01-18,signup,1,False,GUNVFBQZGX,0.2,0.3398466741191003,0.17777777777777778
6090,0.0,2024-01-25,signup,3,True,PBRFEYNINA,0.4666666666666667,0.43281908449487705,0.5111111111111111
6093,1.0,2024-01-22,signup,3,True,ALWLXUCJVH,0.26666666666666666,0.5981015824959252,0.17777777777777778
6094,0.0,2024-01-02,signup,9,False,ZPRSUDKGIG,0.06666666666666667,0.578836432629915,0.0
6095,1.0,2024-01-08,signup,9,True,ZSABSPEKWV,0.6666666666666666,0.745172728236133,0.13333333333333333
6096,0.0,2024-01-10,signup,4,True,WYMNLYJMWD,0.4,0.819927125118529,0.13333333333333333
6101,1.0,2024-01-18,signup,8,False,JQFYLLPHMC,0.13333333333333333,0.5187978374563357,0.2666666666666667
6104,0.0,2024-01-19,signup,6,True,UFBPQTMYTJ,0.26666666666666666,0.41227576651590303,0.0
6107,0.0,2024-01-13,signup,9,False,VIJXQCYDEW,0.5333333333333333,0.5746907038292816,0.022222222222222223
6111,0.0,2024-01-20,signup,9,True,QKIDKZWFWL,0.4,0.6418093498444272,0.22222222222222224
6116,1.0,2024-01-08,signup,3,True,FVJNLYIHQO,0.2,0.6909486657433738,0.33333333333333337
6119,1.0,2024-01-29,signup,6,False,AGJLWXBXYN,0.6,0.44796593421944675,0.4444444444444445
6124,1.0,2024-01-31,signup,5,True,VUHMNPTSUU,0.6,0.5338053614108736,0.5555555555555556
6128,0.0,2024-01-25,signup,8,True,KHZDQOTATT,0.5333333333333333,0.47878207993305455,0.04444444444444444
6130,0.0,2024-01-19,signup,6,True,AILCVRCBNV,0.3333333333333333,0.46583669581104037,0.15555555555555556
6131,1.0,2024-01-03,signup,8,True,OBITZDMJXL,0.2,0.3589074874910828,0.31111111111111117
6132,1.0,2024-01-14,signup,2,True,RNVHBPJELP,0.26666666666666666,0.37110240980173026,0.35555555555555557
6135,0.0,2024-01-17,signup,9,True,DICVSVGRUI,0.3333333333333333,0.6080671345209904,0.0
6138,1.0,2024-01-18,signup,1,False,UTUNLALFHY,0.4666666666666667,0.6300003019855477,0.24444444444444444
6140,0.0,2024-01-17,signup,8,True,QMFJNMLJJR,0.26666666666666666,0.2861631450792316,0.08888888888888889
6144,1.0,2024-01-09,signup,8,False,ZUXNRWGOBK,0.06666666666666667,0.7947111744515841,0.24444444444444444
6146,1.0,2024-01-24,signup,3,False,DDCILAYYFO,0.4666666666666667,0.7517358324104128,0.15555555555555556
6147,0.0,2024-01-24,signup,6,False,CJFXKDQDVH,0.4,0.6776360967100862,0.022222222222222223
6150,1.0,2024-01-25,signup,1,True,None,0.4,0.635484821666963,0.2888888888888889
6155,0.0,2024-01-17,signup,2,True,TMOMHXSGMX,0.06666666666666667,0.5015846972142218,0.15555555555555556
6161,0.0,2024-01-15,signup,1,True,TQEYWDQUPT,0.5333333333333333,0.28464160561884577,0.13333333333333333
6164,0.0,2024-01-18,signup,5,True,KDYSPTVHVL,0.3333333333333333,0.69548401722496,0.04444444444444444
6168,0.0,2024-01-28,signup,3,True,DAKKNIKEBB,0.2,0.3838438874084448,0.022222222222222223
6176,1.0,2024-01-04,signup,8,False,CZWDIPNQCA,0.6666666666666666,0.7622024193638314,0.06666666666666667
6178,0.0,2024-01-28,signup,3,False,VHBMDGBJIO,0.2,0.4529130310282298,0.08888888888888889
6181,0.0,2024-01-15,signup,1,False,RDQCEPLWPH,0.2,0.6309006180195454,0.04444444444444444
6193,1.0,2024-01-11,signup,9,False,SEQCZOTPYU,0.4,0.1851747506589666,0.24444444444444444
6194,1.0,2024-01-02,signup,2,False,ZKAHTQKCOL,0.4666666666666667,0.3875012197429618,0.33333333333333337
6195,0.0,2024-01-22,signup,3,True,HJHHGYHOOS,0.26666666666666666,0.4505990773325118,0.04444444444444444
6201,0.0,2024-01-24,signup,5,True,JXZLGUQESY,0.2,0.39034018880579835,0.022222222222222223
6206,0.0,2024-01-29,signup,9,False,YHQTJZTBNI,0.26666666666666666,0.41362255316336316,0.17777777777777778
6207,0.0,2024-01-14,signup,1,True,DGDWVAUZGN,0.13333333333333333,0.5215154086006583,0.15555555555555556
6209,0.0,2024-01-20,signup,8,False,KHHOWXJHVY,0.3333333333333333,0.4474268179469708,0.08888888888888889
6214,1.0,2024-01-29,signup,2,True,RKXKXRUCUG,0.3333333333333333,0.5177246429349692,0.2
6220,1.0,2024-01-16,signup,5,True,TXHPFUUWBK,0.26666666666666666,0.5918716812111394,0.24444444444444444
6221,1.0,2024-01-08,signup,9,False,MPHJSEGXUE,0.4666666666666667,0.4734723416094494,0.17777777777777778
6243,1.0,2024-01-05,signup,4,True,CFSFIFSZGU,0.26666666666666666,0.5212432950012876,0.13333333333333333
6249,0.0,2024-01-14,signup,9,False,ARUGZCRPFT,0.4666666666666667,0.5995064139394904,0.1111111111111111
6250,0.0,2024-01-25,signup,4,False,KISORNIIEE,0.4,0.6846172654682973,0.04444444444444444
6253,0.0,2024-01-14,signup,4,True,PRCPEFCHIR,0.26666666666666666,0.7372030036562217,0.06666666666666667
6269,1.0,2024-01-13,signup,3,False,VWNSYLULUL,0.2,0.44298494568603897,0.3777777777777778
6271,1.0,2024-01-24,signup,8,True,XJNSFDFXKM,0.26666666666666666,0.441906944152641,0.35555555555555557
6273,1.0,2024-01-12,signup,1,True,OLSENWIKWT,0.2,0.4491933487358096,0.15555555555555556
6274,1.0,2024-01-08,signup,9,True,RABZOTZSGF,0.3333333333333333,0.7684394611723443,0.4222222222222223
6276,0.0,2024-01-09,signup,1,True,ZPSTJUENYI,0.4,0.6009456560797833,0.2888888888888889
6277,0.0,2024-01-28,signup,5,False,SNBUSTBMMK,0.4,0.6116775010846954,0.4444444444444445
6281,1.0,2024-01-18,signup,2,True,ETKHGMGKVN,0.4666666666666667,0.4242370112042818,0.4222222222222223
6284,0.0,2024-01-06,signup,6,True,NRWRBIZCSX,0.26666666666666666,0.7189161518144659,0.04444444444444444
6286,1.0,2024-01-05,signup,1,False,GETTHFHAFZ,0.3333333333333333,0.45444188751063697,0.1111111111111111
6297,0.0,2024-01-04,signup,3,False,NOOHZVCBBL,0.6,0.4345893444002872,0.022222222222222223
6301,0.0,2024-01-12,signup,6,False,BUTHEPVFAK,0.26666666666666666,0.6388468371244133,0.17777777777777778
6309,1.0,2024-01-09,signup,5,True,LSSFKTGEYJ,0.4666666666666667,0.503733646431538,0.22222222222222224
6311,1.0,2024-01-19,signup,1,True,MGPHALZUZK,0.3333333333333333,0.49466626364760635,0.24444444444444444
6316,1.0,2024-01-01,signup,8,True,IVISXCCGOZ,0.5333333333333333,0.3654383776633384,0.06666666666666667
6320,1.0,2024-01-02,signup,8,False,VWCZHHAPAU,0.2,0.7476335150099723,0.3777777777777778
6334,0.0,2024-01-18,signup,6,True,QLHFMZKQRQ,0.4666666666666667,0.6288566898923286,0.022222222222222223
6336,0.0,2024-01-13,signup,3,True,ZNZTMJAHUE,0.7333333333333333,0.49241317860300315,0.022222222222222223
6340,0.0,2024-01-28,signup,7,False,QNDXBFRMXT,0.26666666666666666,0.4083706691974961,0.0
6341,1.0,2024-01-21,signup,5,False,JWCDKWTMHG,0.3333333333333333,0.3686352095355444,0.35555555555555557
6344,0.0,2024-01-25,signup,3,False,CSIBPZBGGE,0.3333333333333333,0.4480861736624885,0.0
6346,0.0,2024-01-06,signup,4,True,IPUJISGCJM,0.5333333333333333,0.5965956360336871,0.08888888888888889
6348,1.0,2024-01-29,signup,1,False,DDVNFBYRLL,0.3333333333333333,0.47121025637172564,0.1111111111111111
6349,1.0,2024-01-06,signup,6,False,RPMZYRFMZF,0.4,0.7917794870012552,0.2888888888888889
6351,1.0,2024-01-17,signup,5,False,DMHMMMYBLQ,0.2,0.6878471457121559,0.13333333333333333
6354,1.0,2024-01-27,signup,4,False,CDIRHFEQYG,0.4,0.5599337229686764,0.1111111111111111
6358,1.0,2024-01-10,signup,3,True,IYXQSDCIBN,0.26666666666666666,0.7263900690263753,0.4222222222222223
6360,0.0,2024-01-25,signup,8,False,QIVENAXNSF,0.2,0.9044159908293016,0.22222222222222224
6366,0.0,2024-01-03,signup,1,True,LDGCMQHDUT,0.4666666666666667,0.49483467505067347,0.15555555555555556
6367,0.0,2024-01-21,signup,9,False,KNPEXITIRL,0.26666666666666666,0.7915452536326678,0.08888888888888889
6371,0.0,2024-01-20,signup,2,False,IGVWEEJQMV,0.3333333333333333,0.4884480626784947,0.0
6374,0.0,2024-01-26,signup,1,False,CBGIAMEUOU,0.26666666666666666,0.5253569411036311,0.15555555555555556
6377,1.0,2024-01-28,signup,7,True,TMZQAICEFX,0.2,0.4421287850165453,0.33333333333333337
6386,1.0,2024-01-19,signup,5,True,ZDDWUVLDZV,0.3333333333333333,0.27787669736259846,0.13333333333333333
6395,0.0,2024-01-06,signup,1,False,DCTOQRHMJE,0.6,0.580775015242836,0.04444444444444444
6397,0.0,2024-01-10,signup,4,False,PBFFRHHOGN,0.5333333333333333,0.7863812217056735,0.2
6400,1.0,2024-01-23,signup,3,False,JLEERBNEEM,0.5333333333333333,0.5187513754469649,0.31111111111111117
6403,1.0,2024-01-04,signup,3,False,DIZUQQWZVD,0.26666666666666666,0.6747055615273873,0.33333333333333337
6404,0.0,2024-01-09,signup,5,True,RJBHYAJXXH,0.26666666666666666,0.3855830912834094,0.0
6412,1.0,2024-01-07,signup,8,True,XEGPZVRLUC,0.2,0.2881970334319529,0.13333333333333333
6422,0.0,2024-01-05,signup,2,True,KYSZALHWJC,0.26666666666666666,0.5094878955608962,0.06666666666666667
6423,0.0,2024-01-01,signup,5,False,GWOEZWKYXW,0.3333333333333333,0.44492086219378224,0.2666666666666667
6424,0.0,2024-01-08,signup,7,False,GFXWWTXGKC,0.3333333333333333,0.39799058783211005,0.04444444444444444
6425,0.0,2024-01-07,signup,3,True,WZQZKMNLYD,0.3333333333333333,0.45610686813067536,0.17777777777777778
6432,1.0,2024-01-05,signup,8,True,AWJJKEGORU,0.2,0.7308784798097968,0.2666666666666667
6439,1.0,2024-01-24,signup,7,False,NUYUKTLZKO,0.6666666666666666,0.4141687367126744,0.2666666666666667
6454,1.0,2024-01-02,signup,8,True,TZCOBDIVXN,0.2,0.5371317065533755,0.1111111111111111
6457,0.0,2024-01-07,signup,8,False,OUINBVSZON,0.26666666666666666,0.3828448669676213,0.04444444444444444
6459,0.0,2024-01-10,signup,9,True,XWHXETOMIX,0.4666666666666667,0.4039459898707961,0.06666666666666667
6464,1.0,2024-01-22,signup,5,True,DQNNDIJJDL,0.2,0.5525644734978038,0.15555555555555556
6469,1.0,2024-01-05,signup,6,True,EMGJMRXOPJ,0.3333333333333333,0.5561903703994554,0.2
6471,1.0,2024-01-07,signup,9,False,LGURQKAIHQ,0.2,0.4696501428187615,0.13333333333333333
6474,1.0,2024-01-25,signup,7,False,UMDCYHOPAG,0.2,0.7342563081412833,0.4222222222222223
6476,1.0,2024-01-02,signup,8,False,CUQBDWZXOU,0.13333333333333333,0.39173419403000864,0.22222222222222224
6480,1.0,2024-01-16,signup,5,True,USLSSFIDYW,0.4666666666666667,0.5953339080404542,0.2888888888888889
6484,0.0,2024-01-31,signup,4,True,GANOKZUHJA,0.4,0.6132416839718758,0.04444444444444444
6488,0.0,2024-01-07,signup,6,True,LKFPYQHWKE,0.3333333333333333,0.5958444258940757,0.1111111111111111
6491,0.0,2024-01-27,signup,8,True,OFVXYJDAUD,0.5333333333333333,0.8186158690276196,0.0
6493,0.0,2024-01-24,signup,9,False,WKRULOAIHM,0.2,0.3729278771246326,0.2888888888888889
6505,1.0,2024-01-06,signup,4,False,QGEKVMJCWK,0.13333333333333333,0.6942397200833662,0.33333333333333337
6508,1.0,2024-01-16,signup,3,False,QQCETARZIQ,0.4666666666666667,0.4803764587807585,0.2666666666666667
6515,0.0,2024-01-23,signup,4,True,VXSNARFIXG,0.6666666666666666,0.548550549913635,0.0
6528,0.0,2024-01-18,signup,2,True,SCHGLZATBF,0.26666666666666666,0.47875455316859095,0.04444444444444444
6529,1.0,2024-01-03,signup,5,True,EFTDSEOKSB,0.4666666666666667,0.3712072890536574,0.15555555555555556
6531,1.0,2024-01-01,signup,1,False,CLYLQBATJZ,0.4666666666666667,0.5097129936230177,0.17777777777777778
6535,0.0,2024-01-19,signup,6,True,AQFDMJSFVI,0.6666666666666666,0.40151398499029767,0.2666666666666667
6537,1.0,2024-01-27,signup,4,False,INRLJGMVKR,0.4,0.4191962043360532,0.15555555555555556
6541,1.0,2024-01-09,signup,1,False,FSUWRNZQET,0.4,0.3753264681410421,0.24444444444444444
6543,0.0,2024-01-21,signup,9,False,YWYFUPYJSW,0.5333333333333333,0.6195100518729696,0.15555555555555556
6544,0.0,2024-01-28,signup,3,False,MCHXWWNLBG,0.13333333333333333,0.4187358009679044,0.04444444444444444
6550,0.0,2024-01-20,signup,4,False,CRJUHNYWZX,0.3333333333333333,0.42740234590565185,0.04444444444444444
6556,0.0,2024-01-10,signup,6,True,NNYQZYJJII,0.26666666666666666,0.6231886459899382,0.022222222222222223
6560,0.0,2024-01-30,signup,5,False,WFGDMSXQSI,0.26666666666666666,0.2615161604855344,0.08888888888888889
6562,0.0,2024-01-19,signup,5,False,TJQXUVZUMH,0.4666666666666667,0.35298594258564664,0.04444444444444444
6567,1.0,2024-01-31,signup,8,False,DZLHVYHQGM,0.4666666666666667,0.5844948810220866,0.8222222222222222
6571,0.0,2024-01-15,signup,9,False,BQZHIBAFJM,0.13333333333333333,0.49639694986524374,0.33333333333333337
6572,0.0,2024-01-20,signup,4,True,UCGXNIIXVR,0.26666666666666666,0.5640415789503178,0.0
6575,1.0,2024-01-15,signup,9,True,LCIDXYHHHT,0.3333333333333333,0.376905754931126,0.13333333333333333
6579,1.0,2024-01-26,signup,5,True,KXIHQYHQLZ,0.3333333333333333,0.5027722949690044,0.2888888888888889
6581,1.0,2024-01-02,signup,7,True,LWAWRRGLCS,0.4666666666666667,0.4666466281258369,0.35555555555555557
6588,0.0,2024-01-18,signup,8,True,PBDQUMITWZ,0.3333333333333333,0.6164968081090819,0.0
6591,0.0,2024-01-22,signup,6,True,IGETTWYIRY,0.26666666666666666,0.3729206231308452,0.15555555555555556
6601,1.0,2024-01-30,signup,9,True,ZPXBRFKZAU,0.2,0.5732105120555048,0.4
6603,1.0,2024-01-15,signup,7,False,CCGKXELDPQ,0.26666666666666666,0.38710838728840835,0.5555555555555556
6606,0.0,2024-01-14,signup,2,True,DFZUECACTO,0.2,0.5373922712499254,0.13333333333333333
6610,1.0,2024-01-21,signup,6,True,FYPWIEXLCD,0.2,0.5508639725808616,0.4222222222222223
6617,0.0,2024-01-17,signup,2,True,CMRSEYDUVF,0.6666666666666666,0.57163410635327,0.04444444444444444
6619,1.0,2024-01-16,signup,5,True,KCYDWELOJY,0.26666666666666666,0.49659246270870094,0.2666666666666667
6621,0.0,2024-01-11,signup,8,True,BEALQNRXTS,0.26666666666666666,0.4820142259968173,0.04444444444444444
6624,1.0,2024-01-03,signup,9,True,FDBMYCWQUE,0.26666666666666666,0.37666897023440515,0.33333333333333337
6625,0.0,2024-01-19,signup,2,True,NEDMZJFCLZ,0.8,0.5325546017708197,0.0
6626,1.0,2024-01-14,signup,5,True,AWVYJVIBSP,0.13333333333333333,0.6905868292392624,0.17777777777777778
6633,1.0,2024-01-11,signup,7,True,NZTFABLKKB,0.3333333333333333,0.6108939332566655,0.08888888888888889
6634,1.0,2024-01-19,signup,1,False,GLJNYXWPMV,0.2,0.676027971186789,0.2
6636,1.0,2024-01-16,signup,4,False,VZRGXAPEEP,0.26666666666666666,0.37942584703656934,0.22222222222222224
6644,0.0,2024-01-16,signup,6,False,OQWANYBROU,0.13333333333333333,0.695442810393664,0.1111111111111111
6646,1.0,2024-01-22,signup,7,True,IVOEUNRTDE,0.26666666666666666,0.6873279031718528,0.1111111111111111
6647,1.0,2024-01-06,signup,2,True,YIHOQTHTKQ,0.3333333333333333,0.5330316698693317,0.4
6648,1.0,2024-01-07,signup,4,False,OXZGFJMURX,0.2,0.5268949240897484,0.08888888888888889
6649,1.0,2024-01-14,signup,4,False,YPILOFTZHH,0.2,0.6124185995577253,0.31111111111111117
6651,1.0,2024-01-12,signup,2,True,USSMVNOYXN,0.3333333333333333,0.6825386303079474,0.2
6652,0.0,2024-01-14,signup,7,False,TQWGKPRCQH,0.4,0.5986333546001427,0.0
6656,0.0,2024-01-22,signup,5,False,ZATHTDYYDU,0.5333333333333333,0.6650464767053025,0.1111111111111111
6657,0.0,2024-01-23,signup,2,False,FOMNAHUVZK,0.5333333333333333,0.5585785910821554,0.022222222222222223
6668,0.0,2024-01-03,signup,1,True,CTXZCNDXGX,0.8666666666666667,0.6595535531710536,0.0
6671,1.0,2024-01-16,signup,5,False,FIQMPANKNJ,0.06666666666666667,0.6280056193722398,0.488888888888889
6674,0.0,2024-01-14,signup,7,True,LUNQHYLFUU,0.3333333333333333,0.6127959663448438,0.04444444444444444
6680,1.0,2024-01-02,signup,9,True,PJEDQGKWZF,0.3333333333333333,0.6502889225785048,0.4444444444444445
6685,0.0,2024-01-15,signup,7,True,WDGHCJOPHW,0.26666666666666666,0.5928352794343187,0.0
6691,0.0,2024-01-16,signup,2,False,TETASKGNVG,0.26666666666666666,0.5817522529059994,0.17777777777777778
6692,1.0,2024-01-26,signup,7,False,QZJAJHNUWQ,0.2,0.6485314936734846,0.31111111111111117
6694,1.0,2024-01-17,signup,1,True,PPVOWYWSIG,0.4,0.3358584362477316,0.33333333333333337
6699,0.0,2024-01-25,signup,2,False,PRZNTZTTNI,0.2,0.3578117205242951,0.1111111111111111
6700,1.0,2024-01-20,signup,6,True,RSCAJEQHJX,0.2,0.5566277461375108,0.15555555555555556
6702,0.0,2024-01-27,signup,8,True,DSCGRUHWNR,0.13333333333333333,0.34479963769114874,0.06666666666666667
6707,1.0,2024-01-27,signup,5,False,TUVUXRLMJS,0.4,0.7440132431420067,0.15555555555555556
6709,1.0,2024-01-31,signup,6,True,KAQBENMQBO,0.3333333333333333,0.5832480216346988,0.35555555555555557
6715,0.0,2024-01-29,signup,1,True,DLAGTTYUOP,0.26666666666666666,0.7294938221650972,0.1111111111111111
6718,0.0,2024-01-09,signup,4,False,HAPEKPSQAS,0.2,0.37527411838564906,0.15555555555555556
6721,0.0,2024-01-30,signup,3,True,HZJCMQWKYD,0.4,0.7445197658857362,0.22222222222222224
6731,0.0,2024-01-25,signup,4,True,DSNRRRQTUO,0.5333333333333333,0.47596401449746406,0.022222222222222223
6738,0.0,2024-01-13,signup,2,True,DOKUSCZWXZ,0.2,0.4024094350943882,0.022222222222222223
6739,1.0,2024-01-15,signup,7,True,SZHFWWYORF,0.3333333333333333,0.6698653051103126,0.08888888888888889
6740,0.0,2024-01-16,signup,3,True,IOZDGWIBNR,0.5333333333333333,0.5724741511110244,0.022222222222222223
6744,0.0,2024-01-01,signup,9,False,PSDJIXBALN,0.3333333333333333,0.5933856411158583,0.0
6747,0.0,2024-01-18,signup,9,False,EFIUSACWPD,0.26666666666666666,0.4703368584388651,0.15555555555555556
6749,0.0,2024-01-16,signup,8,True,XFJNKMTNVK,0.6,0.500734094247203,0.1111111111111111
6750,0.0,2024-01-01,signup,3,False,ZMYOICKKJG,0.2,0.843004234831659,0.022222222222222223
6751,1.0,2024-01-27,signup,4,False,LKJDVRQUWK,0.26666666666666666,0.45753680771626903,0.06666666666666667
6756,1.0,2024-01-25,signup,6,False,LZRULEDIAM,0.2,0.22750954364907494,0.2
6761,0.0,2024-01-22,signup,9,True,UGHKKMOKNV,0.26666666666666666,0.47941126457672867,0.31111111111111117
6762,0.0,2024-01-23,signup,5,False,LOVMYISAAY,0.2,0.5957764959192541,0.022222222222222223
6765,1.0,2024-01-27,signup,9,True,BMBYXDIGRM,0.06666666666666667,0.5574058971647317,0.4444444444444445
6769,0.0,2024-01-04,signup,6,False,ADFDXVYUVU,0.4666666666666667,0.4888992408274361,0.13333333333333333
6773,0.0,2024-01-13,signup,8,False,JPCQXFDVJJ,0.4,0.5588980010039789,0.06666666666666667
6775,0.0,2024-01-13,signup,8,True,PPZTNMTDIP,0.2,0.2695203885279517,0.08888888888888889
6776,1.0,2024-01-04,signup,8,False,WDYRTNFZQW,0.4666666666666667,0.42561095493571244,0.3777777777777778
6793,0.0,2024-01-27,signup,2,False,FHXAOMNNSA,0.13333333333333333,0.44572868124977594,0.1111111111111111
6805,1.0,2024-01-27,signup,2,True,QXRTFOFZAT,0.3333333333333333,0.6638674548834614,0.3777777777777778
6806,1.0,2024-01-03,signup,3,True,OUUOCPMRVD,0.3333333333333333,0.6340019359386676,0.2888888888888889
6810,1.0,2024-01-01,signup,7,True,AIGRJOYFEM,0.4666666666666667,0.4297056739684172,0.22222222222222224
6811,0.0,2024-01-17,signup,2,False,BTJKEVSCSH,0.4,0.2209465564268397,0.2666666666666667
6813,1.0,2024-01-26,signup,2,False,RVBQTRKGXL,0.4666666666666667,0.31136062679129506,0.17777777777777778
6814,0.0,2024-01-13,signup,4,False,ZEFCXZTLLU,0.26666666666666666,0.3924552169773675,0.08888888888888889
6815,0.0,2024-01-14,signup,8,True,GBNFFMATUK,0.2,0.6016916338905004,0.04444444444444444
6816,0.0,2024-01-01,signup,9,False,UXBAWFBGUO,0.4,0.5698944005791758,0.13333333333333333
6821,1.0,2024-01-24,signup,8,False,ORTICMOWEC,0.4666666666666667,0.3097020197994179,0.33333333333333337
6827,0.0,2024-01-05,signup,3,True,BCDUZLIKWP,0.7333333333333333,0.418305459518315,0.0
6828,1.0,2024-01-09,signup,5,True,EMUZKNKLJV,0.3333333333333333,0.13286712925843513,0.22222222222222224
6833,1.0,2024-01-19,signup,6,True,MKMEFFWXUB,0.2,0.5674846898120668,0.4444444444444445
6840,1.0,2024-01-08,signup,9,True,AEDBKAEPDM,0.4,0.47052185830681725,0.4444444444444445
6846,0.0,2024-01-12,signup,6,True,NAGRTDWBYF,0.4666666666666667,0.5926553920214727,0.31111111111111117
6852,1.0,2024-01-06,signup,2,False,FUAJGVDDJF,0.4,0.30031193002069834,0.2888888888888889
6855,0.0,2024-01-06,signup,4,True,SZPJDWZFKB,0.2,0.5177750480260875,0.13333333333333333
6860,0.0,2024-01-27,signup,6,True,IFLXJVNNDX,0.4,0.46433472174091384,0.24444444444444444
6870,1.0,2024-01-09,signup,9,True,DFESMERZAY,0.6666666666666666,0.4904630128955897,0.2
6881,0.0,2024-01-20,signup,8,True,GLCVYQSZVP,0.26666666666666666,0.49940755506635315,0.17777777777777778
6885,1.0,2024-01-13,signup,3,False,GXFLOWQZBT,0.2,0.5457188434814159,0.13333333333333333
6888,0.0,2024-01-27,signup,6,False,None,0.13333333333333333,0.7984802637025664,0.0
6892,1.0,2024-01-29,signup,9,False,GKNVETDHBJ,0.13333333333333333,0.6804384698301712,0.46666666666666673
6902,0.0,2024-01-29,signup,7,True,XWLQHERGPM,0.13333333333333333,0.493837928736211,0.06666666666666667
6903,1.0,2024-01-21,signup,2,True,UCAMJOSRRK,0.2,0.519174102071091,0.2666666666666667
6905,0.0,2024-01-02,signup,5,True,SBSBLVPGUR,0.2,0.3459945095176794,0.04444444444444444
6910,0.0,2024-01-24,signup,5,True,YUORVWJVOA,0.4666666666666667,0.5624761523689196,0.15555555555555556
6914,0.0,2024-01-10,signup,4,True,HLFVQGPPIO,0.2,0.46320438890107096,0.08888888888888889
6916,0.0,2024-01-18,signup,3,False,ESRCENFMSB,0.4666666666666667,0.5781906561693525,0.06666666666666667
6917,1.0,2024-01-04,signup,6,True,AXPCPYENRC,0.4,0.6026974259913879,0.31111111111111117
6920,1.0,2024-01-20,signup,5,True,XTAQSUSRGI,0.6,0.41255314351259365,0.13333333333333333
6926,0.0,2024-01-18,signup,2,False,JCIEDKMCHM,0.3333333333333333,0.543079778476596,0.17777777777777778
6928,1.0,2024-01-01,signup,7,False,STERGDNWXV,0.2,0.41989289183941503,0.08888888888888889
6931,0.0,2024-01-18,signup,8,False,TFHYNUQNMZ,0.5333333333333333,0.5694375959714982,0.17777777777777778
6934,1.0,2024-01-20,signup,4,True,NEOQRZUJZS,0.4666666666666667,0.5738764217508244,0.15555555555555556
6939,0.0,2024-01-31,signup,2,True,NKNUJUAYFZ,0.26666666666666666,0.5255256656508233,0.0
6940,1.0,2024-01-06,signup,7,True,HBNCLHZWAK,0.26666666666666666,0.3857618501081962,0.15555555555555556
6950,1.0,2024-01-01,signup,3,True,JNFVVLCELY,0.3333333333333333,0.7240763519373606,0.24444444444444444
6951,0.0,2024-01-06,signup,5,True,DCJFAVZEWB,0.26666666666666666,0.25076741161238936,0.06666666666666667
6955,0.0,2024-01-19,signup,8,True,XPGTJYVEWP,0.2,0.6514596659387485,0.04444444444444444
6956,1.0,2024-01-04,signup,4,True,YQRFAFTASN,0.2,0.44424243047120837,0.08888888888888889
6965,0.0,2024-01-10,signup,6,False,QPEGZHZCVI,0.3333333333333333,0.4275304163813206,0.2
6970,0.0,2024-01-13,signup,2,False,HFJZPDTZWW,0.4,0.8712812794229307,0.08888888888888889
6972,0.0,2024-01-12,signup,7,True,ZVEGTAWNMX,0.4666666666666667,0.7350472377687661,0.17777777777777778
6976,1.0,2024-01-03,signup,9,False,PVXORSHXIU,0.26666666666666666,0.7300536535474106,0.33333333333333337
6983,1.0,2024-01-21,signup,5,False,JIFNPWEUUD,0.2,0.6535392574363524,0.06666666666666667
6985,0.0,2024-01-25,signup,3,True,GWQWPDNRCH,0.3333333333333333,0.3960192639820522,0.08888888888888889
6987,0.0,2024-01-02,signup,4,False,WIXYEDDWFR,0.3333333333333333,0.8258521201705714,0.17777777777777778
6990,1.0,2024-01-16,signup,4,False,CKSBLSAACM,0.5333333333333333,0.4051856850488945,0.2666666666666667
6993,0.0,2024-01-21,signup,4,False,ACFSSZZNVZ,0.26666666666666666,0.586622181106441,0.15555555555555556
6995,1.0,2024-01-03,signup,7,True,KVTBLIRNVO,0.26666666666666666,0.5421197127783147,0.08888888888888889
6998,0.0,2024-01-18,signup,3,False,KXXBSWRRSA,0.3333333333333333,0.46303116715822557,0.022222222222222223
7015,1.0,2024-01-01,signup,2,True,IWUTSXBYKH,0.4,0.39223003094356923,0.2
7016,0.0,2024-01-28,signup,1,True,DIHYBREBOI,0.5333333333333333,0.38441224176986377,0.2888888888888889
7020,1.0,2024-01-26,signup,6,False,DXDGZUZKUR,0.4,0.5034409495287157,0.1111111111111111
7030,1.0,2024-01-13,signup,4,True,BSLYHDQMIT,0.2,0.6208019236816892,0.2666666666666667
7033,1.0,2024-01-10,signup,9,False,XVJVIBCAZY,0.3333333333333333,0.7148189429177939,0.22222222222222224
7039,1.0,2024-01-05,signup,6,False,TYXRBZNXNE,0.3333333333333333,0.6055805976195879,0.22222222222222224
7040,1.0,2024-01-12,signup,8,False,BQFYBZYOKG,0.3333333333333333,0.7984667716936474,0.2888888888888889
7047,0.0,2024-01-27,signup,4,True,WRNDDIOMVG,0.2,0.32616317662911853,0.022222222222222223
