lead_id,lead_indicator,date_part,source,purchases,time_spent,customer_group,onboarding,customer_code,n_visits,bin_source
6474,1.0,2024-01-25,signup,3,115.3839065660977,7,False,UMDCYHOPAG,20,group1
6476,1.0,2024-01-02,signup,2,90.51627830937268,8,False,CUQBDWZXOU,11,group1
6480,1.0,2024-01-16,signup,7,105.29792828932834,5,True,USLSSFIDYW,14,group1
6484,0.0,2024-01-31,signup,6,106.5980601535812,4,True,GANOKZUHJA,3,group1
6488,0.0,2024-01-07,signup,5,105.33499266467597,6,True,LKFPYQHWKE,6,group1
6491,0.0,2024-01-27,signup,8,121.5085394397009,8,True,OFVXYJDAUD,1,group1
6493,0.0,2024-01-24,signup,3,89.15091099901817,9,False,WKRULOAIHM,14,group1
6505,1.0,2024-01-06,signup,2,112.47864119802428,4,False,QGEKVMJCWK,16,group1
6508,1.0,2024-01-16,signup,7,96.95184201998244,3,False,QQCETARZIQ,13,group1
6515,0.0,2024-01-23,signup,10,101.90138508651188,4,True,VXSNARFIXG,1,group1
6528,0.0,2024-01-18,signup,4,96.83408919711572,2,True,SCHGLZATBF,3,group1
6529,1.0,2024-01-03,signup,7,89.02599367902853,5,True,EFTDSEOKSB,8,group1
6531,1.0,2024-01-01,signup,7,99.0817192242343,1,False,CLYLQBATJZ,9,group1
6535,0.0,2024-01-19,signup,10,91.2263060594348,6,True,AQFDMJSFVI,13,group1
6537,1.0,2024-01-27,signup,6,92.51006217131396,4,False,INRLJGMVKR,8,group1
6541,1.0,2024-01-09,signup,6,89.32505236764412,1,False,FSUWRNZQET,12,group1
6543,0.0,2024-01-21,signup,8,107.05315323025812,9,False,YWYFUPYJSW,8,group1
6544,0.0,2024-01-28,signup,2,92.47663618409858,3,False,MCHXWWNLBG,3,group1
6550,0.0,2024-01-20,signup,5,93.10584057383936,4,False,CRJUHNYWZX,3,group1
6556,0.0,2024-01-10,signup,4,107.32022477758144,6,True,NNYQZYJJII,2,group1
6560,0.0,2024-01-30,signup,4,81.06225032958,5,False,WFGDMSXQSI,5,group1
6562,0.0,2024-01-19,signup,7,87.70309611523422,5,False,TJQXUVZUMH,3,group1
6567,1.0,2024-01-31,signup,7,104.51099838479728,8,False,DZLHVYHQGM,38,group1
6571,0.0,2024-01-15,signup,2,98.11495412389094,9,False,BQZHIBAFJM,16,group1
6572,0.0,2024-01-20,signup,4,103.02605743766178,4,True,UCGXNIIXVR,1,group1
6575,1.0,2024-01-15,signup,5,89.43971099898084,9,True,LCIDXYHHHT,7,group1
6579,1.0,2024-01-26,signup,5,98.57781390875478,5,True,KXIHQYHQLZ,14,group1
6581,1.0,2024-01-02,signup,7,95.95503535936648,7,True,LWAWRRGLCS,17,group1
6588,0.0,2024-01-18,signup,5,106.83438713405532,8,True,PBDQUMITWZ,1,group1
6591,0.0,2024-01-22,signup,4,89.15038434799784,6,True,IGETTWYIRY,8,group1
6601,1.0,2024-01-30,signup,3,103.69173597512548,9,True,ZPXBRFKZAU,19,group1
6603,1.0,2024-01-15,signup,4,90.18043767982373,7,False,CCGKXELDPQ,26,group1
6606,0.0,2024-01-14,signup,3,101.09127702527314,2,True,DFZUECACTO,7,group1
6610,1.0,2024-01-21,signup,3,102.06934310299948,6,True,FYPWIEXLCD,20,group1
6617,0.0,2024-01-17,signup,10,103.57728651516383,2,True,CMRSEYDUVF,3,group1
6619,1.0,2024-01-16,signup,4,98.1291486547262,5,True,KCYDWELOJY,13,group1
6621,0.0,2024-01-11,signup,4,97.07074641950032,8,True,BEALQNRXTS,3,group1
6624,1.0,2024-01-03,signup,4,89.42252006860775,9,True,FDBMYCWQUE,16,group1
6625,0.0,2024-01-19,signup,12,100.74005483762711,2,True,NEDMZJFCLZ,1,group1
6626,1.0,2024-01-14,signup,2,112.2134357475404,5,True,AWVYJVIBSP,9,group1
6633,1.0,2024-01-11,signup,5,106.427609868417,7,True,NZTFABLKKB,5,group1
6634,1.0,2024-01-19,signup,3,111.15644043256428,1,False,GLJNYXWPMV,10,group1
6636,1.0,2024-01-16,signup,4,89.62267353211094,4,False,VZRGXAPEEP,11,group1
6644,0.0,2024-01-16,signup,2,112.565987390761,6,False,OQWANYBROU,6,group1
6646,1.0,2024-01-22,signup,4,111.97683274113082,7,True,IVOEUNRTDE,6,group1
6647,1.0,2024-01-06,signup,5,100.7746907097013,2,True,YIHOQTHTKQ,19,group1
6648,1.0,2024-01-07,signup,3,100.32915359993346,4,False,OXZGFJMURX,5,group1
6649,1.0,2024-01-14,signup,3,106.5383029688864,4,False,YPILOFTZHH,15,group1
6651,1.0,2024-01-12,signup,5,111.62912422161337,2,True,USSMVNOYXN,10,group1
6652,0.0,2024-01-14,signup,6,105.53747314532151,7,False,TQWGKPRCQH,1,group1
6656,0.0,2024-01-22,signup,8,110.3591671727707,5,False,ZATHTDYYDU,6,group1
6657,0.0,2024-01-23,signup,8,102.62943618058192,2,False,FOMNAHUVZK,2,group1
6668,0.0,2024-01-03,signup,13,109.96037254064385,1,True,CTXZCNDXGX,1,group1
6671,1.0,2024-01-16,signup,1,107.6699443970122,5,False,FIQMPANKNJ,23,group1
6674,0.0,2024-01-14,signup,5,106.56570037358492,7,True,LUNQHYLFUU,3,group1
6680,1.0,2024-01-02,signup,5,109.28774621953998,9,True,PJEDQGKWZF,21,group1
6685,0.0,2024-01-15,signup,4,105.11652403900652,7,True,WDGHCJOPHW,1,group1
6691,0.0,2024-01-16,signup,4,104.31187939765024,2,False,TETASKGNVG,9,group1
6692,1.0,2024-01-26,signup,3,109.16015419877058,7,False,QZJAJHNUWQ,15,group1
6694,1.0,2024-01-17,signup,6,86.45961301435156,1,True,PPVOWYWSIG,16,group1
6699,0.0,2024-01-25,signup,3,88.05345495889367,2,False,PRZNTZTTNI,6,group1
6700,1.0,2024-01-20,signup,3,102.48780186013576,6,True,RSCAJEQHJX,8,group1
6702,0.0,2024-01-27,signup,2,87.10875788559673,8,True,DSCGRUHWNR,4,group1
6707,1.0,2024-01-27,signup,6,116.0922749386116,5,False,TUVUXRLMJS,8,group1
6709,1.0,2024-01-31,signup,5,104.42047449026153,6,True,KAQBENMQBO,17,group1
6715,0.0,2024-01-29,signup,4,115.038142815512,1,True,DLAGTTYUOP,6,group1
6718,0.0,2024-01-09,signup,3,89.3212516955041,4,False,HAPEKPSQAS,8,group1
6721,0.0,2024-01-30,signup,6,116.12904926288356,3,True,HZJCMQWKYD,11,group1
6731,0.0,2024-01-25,signup,8,96.6314918305496,4,True,DSNRRRQTUO,2,group1
6738,0.0,2024-01-13,signup,3,91.29131710366693,2,True,DOKUSCZWXZ,2,group1
6739,1.0,2024-01-15,signup,5,110.70902146968132,7,True,SZHFWWYORF,5,group1
6740,0.0,2024-01-16,signup,8,103.63827504668988,3,True,IOZDGWIBNR,2,group1
6744,0.0,2024-01-01,signup,5,105.1564811370724,9,False,PSDJIXBALN,1,group1
6747,0.0,2024-01-18,signup,4,96.22295171228338,9,False,EFIUSACWPD,8,group1
6749,0.0,2024-01-16,signup,9,98.42983742556083,8,True,XFJNKMTNVK,6,group1
6750,0.0,2024-01-01,signup,3,123.2791720196658,3,False,ZMYOICKKJG,2,group1
6751,1.0,2024-01-27,signup,4,95.2936484938251,4,False,LKJDVRQUWK,4,group1
6756,1.0,2024-01-25,signup,3,78.59331804486558,6,False,LZRULEDIAM,10,group1
6761,0.0,2024-01-22,signup,4,96.88176744764822,9,True,UGHKKMOKNV,15,group1
6762,0.0,2024-01-23,signup,3,105.3300608448262,5,False,LOVMYISAAY,2,group1
6765,1.0,2024-01-27,signup,1,102.54429681236016,9,True,BMBYXDIGRM,21,group1
6769,0.0,2024-01-04,signup,7,97.57060900441432,6,False,ADFDXVYUVU,7,group1
6773,0.0,2024-01-13,signup,6,102.65262582840371,8,False,JPCQXFDVJJ,4,group1
6775,0.0,2024-01-13,signup,3,81.64336950186276,8,True,PPZTNMTDIP,5,group1
6776,1.0,2024-01-04,signup,7,92.97578285532244,8,False,WDYRTNFZQW,18,group1
6793,0.0,2024-01-27,signup,2,94.43636049027812,2,False,FHXAOMNNSA,6,group1
6805,1.0,2024-01-27,signup,5,110.27356838903032,2,True,QXRTFOFZAT,18,group1
6806,1.0,2024-01-03,signup,5,108.10528613157572,3,True,OUUOCPMRVD,14,group1
6810,1.0,2024-01-01,signup,7,93.27306570663626,7,True,AIGRJOYFEM,11,group1
6811,0.0,2024-01-17,signup,6,78.11683515581288,2,False,BTJKEVSCSH,13,group1
6813,1.0,2024-01-26,signup,7,84.68103465818493,2,False,RVBQTRKGXL,9,group1
6814,0.0,2024-01-13,signup,4,90.56862567580772,4,False,ZEFCXZTLLU,5,group1
6815,0.0,2024-01-14,signup,3,105.75950888948124,8,True,GBNFFMATUK,3,group1
6816,0.0,2024-01-01,signup,6,103.45098122074948,9,False,UXBAWFBGUO,7,group1
6821,1.0,2024-01-24,signup,7,84.56061725913605,8,False,ORTICMOWEC,16,group1
6827,0.0,2024-01-05,signup,11,92.44539273805243,3,True,BCDUZLIKWP,1,group1
6828,1.0,2024-01-09,signup,5,71.72213431270876,5,True,EMUZKNKLJV,11,group1
6833,1.0,2024-01-19,signup,3,103.27603254125128,6,True,MKMEFFWXUB,21,group1
6840,1.0,2024-01-08,signup,6,96.2363829850516,9,True,AEDBKAEPDM,21,group1
6846,0.0,2024-01-12,signup,7,105.10346393828186,6,True,NAGRTDWBYF,15,group1
6852,1.0,2024-01-06,signup,6,83.87888240963487,2,False,FUAJGVDDJF,14,group1
6855,0.0,2024-01-06,signup,3,99.66703667855757,4,True,SZPJDWZFKB,7,group1
6860,0.0,2024-01-27,signup,6,95.78718742728832,6,True,IFLXJVNNDX,12,group1
6870,1.0,2024-01-09,signup,10,97.68414124325966,9,True,DFESMERZAY,10,group1
6881,0.0,2024-01-20,signup,4,98.33352865640894,8,True,GLCVYQSZVP,9,group1
6885,1.0,2024-01-13,signup,3,101.69579887765843,3,False,GXFLOWQZBT,7,group1
6888,0.0,2024-01-27,signup,2,120.04666376125964,6,False,,1,group1
6892,1.0,2024-01-29,signup,2,111.47664936556995,9,False,GKNVETDHBJ,22,group1
6902,0.0,2024-01-29,signup,2,97.92916528423308,7,True,XWLQHERGPM,4,group1
6903,1.0,2024-01-21,signup,3,99.76861013752236,2,True,UCAMJOSRRK,13,group1
6905,0.0,2024-01-02,signup,3,87.19550740386856,5,True,SBSBLVPGUR,3,group1
6910,0.0,2024-01-24,signup,7,102.91240507862967,5,True,YUORVWJVOA,8,group1
6914,0.0,2024-01-10,signup,3,95.70512353795226,4,True,HLFVQGPPIO,5,group1
6916,0.0,2024-01-18,signup,7,104.0533020387048,3,False,ESRCENFMSB,4,group1
6917,1.0,2024-01-04,signup,6,105.8325309310896,6,True,AXPCPYENRC,15,group1
6920,1.0,2024-01-20,signup,9,92.02776581660054,5,True,XTAQSUSRGI,7,group1
6926,0.0,2024-01-18,signup,5,101.50419873045196,2,False,JCIEDKMCHM,9,group1
6928,1.0,2024-01-01,signup,3,92.560642747373,7,False,STERGDNWXV,5,group1
6931,0.0,2024-01-18,signup,8,103.4178165090369,8,False,TFHYNUQNMZ,9,group1
6934,1.0,2024-01-20,signup,7,103.7400820353462,4,True,NEOQRZUJZS,8,group1
6939,0.0,2024-01-31,signup,4,100.22974334744532,2,True,NKNUJUAYFZ,1,group1
6940,1.0,2024-01-06,signup,4,90.08267702539634,7,True,HBNCLHZWAK,8,group1
6950,1.0,2024-01-01,signup,5,114.64482620859808,3,True,JNFVVLCELY,12,group1
6951,0.0,2024-01-06,signup,4,80.28187475617854,5,True,DCJFAVZEWB,4,group1
6955,0.0,2024-01-19,signup,3,109.37274397433345,8,True,XPGTJYVEWP,3,group1
6956,1.0,2024-01-04,signup,3,94.3284564153731,4,True,YQRFAFTASN,5,group1
6965,0.0,2024-01-10,signup,5,93.11513868583968,6,False,QPEGZHZCVI,10,group1
6970,0.0,2024-01-13,signup,6,125.33212861465556,2,False,HFJZPDTZWW,5,group1
6972,0.0,2024-01-12,signup,7,115.4413292642044,7,True,ZVEGTAWNMX,9,group1
6976,1.0,2024-01-03,signup,4,115.07878742830712,9,False,PVXORSHXIU,16,group1
6983,1.0,2024-01-21,signup,3,109.52372549102309,5,False,JIFNPWEUUD,4,group1
6985,0.0,2024-01-25,signup,5,90.82738092795242,3,True,GWQWPDNRCH,5,group1
6987,0.0,2024-01-02,signup,5,122.0339023169625,4,False,WIXYEDDWFR,9,group1
6990,1.0,2024-01-16,signup,8,91.49287708759832,4,False,CKSBLSAACM,13,group1
6993,0.0,2024-01-21,signup,4,104.66544361769994,4,False,ACFSSZZNVZ,8,group1
6995,1.0,2024-01-03,signup,4,101.43449649546244,7,True,KVTBLIRNVO,5,group1
6998,0.0,2024-01-18,signup,5,95.69254737504308,3,False,KXXBSWRRSA,2,group1
7015,1.0,2024-01-01,signup,6,90.5522768260652,2,True,IWUTSXBYKH,10,group1
7016,0.0,2024-01-28,signup,8,89.98469340020206,1,True,DIHYBREBOI,14,group1
7020,1.0,2024-01-26,signup,6,98.62635925031968,6,False,DXDGZUZKUR,6,group1
7030,1.0,2024-01-13,signup,3,107.14694509528248,4,True,BSLYHDQMIT,13,group1
7033,1.0,2024-01-10,signup,5,113.9727241847146,9,False,XVJVIBCAZY,11,group1
7039,1.0,2024-01-05,signup,5,106.04185359171969,6,False,TYXRBZNXNE,11,group1
7040,1.0,2024-01-12,signup,5,120.04568422082002,8,False,BQFYBZYOKG,14,group1
7047,0.0,2024-01-27,signup,3,85.75572236871055,4,True,WRNDDIOMVG,2,group1
7048,0.0,2024-01-22,signup,6,104.54246766595286,7,True,MWJYTIJKNT,1,group1
7051,1.0,2024-01-20,signup,4,97.99955481326296,2,False,MWVFZVLZZI,19,group1
7052,1.0,2024-01-26,signup,6,102.4252827236917,8,False,IULXBBCTSL,7,group1
7053,0.0,2024-01-16,signup,3,109.1524345454771,4,True,EZEYLMMXVJ,5,group1
7055,0.0,2024-01-13,signup,4,102.24237851533638,1,True,NSEVIOMPNX,13,group1
7057,0.0,2024-01-23,signup,2,99.05634361306043,3,True,ILIGJWOISW,1,group1
7059,1.0,2024-01-05,signup,2,98.87890576968309,4,True,IGRACZTRUE,13,group1
7068,0.0,2024-01-06,signup,5,100.53577582419317,9,False,LXBNGUBETM,3,group1
7071,0.0,2024-01-23,signup,3,109.65040071208452,3,True,ZLTGMPFZUV,2,group1
7072,1.0,2024-01-17,signup,4,98.2428679384116,3,True,KEAXYUFTQA,14,group1
7075,0.0,2024-01-29,signup,4,89.3110308264042,8,True,XWQWCHEPGD,21,group1
7078,1.0,2024-01-22,signup,5,98.2706707192952,7,False,TFFIBPOIUW,15,group1
7085,0.0,2024-01-14,signup,2,102.16914243940926,1,True,XXHJUVIGCR,27,group1
7094,0.0,2024-01-28,signup,0,89.19061338014819,5,True,MBWGJGUXWE,6,group1
7096,1.0,2024-01-10,signup,5,89.7624076268456,3,False,SAUNAWXLAO,10,group1
7100,0.0,2024-01-03,signup,5,92.93026046700676,3,True,LMVSUQADIL,5,group1
7103,1.0,2024-01-07,signup,5,99.34913249023698,6,False,SUUTOJQNYX,7,group1
7109,0.0,2024-01-04,signup,6,112.93899836256476,5,False,HALZQIJHBT,1,group1
7111,1.0,2024-01-02,signup,4,75.95094272290915,5,True,ANYOCIVWDQ,18,group1
7119,1.0,2024-01-15,signup,4,79.67316462107473,1,True,PASRZKCAZH,16,group1
7124,0.0,2024-01-30,signup,5,104.95138177830862,6,False,FAARBAEYRU,3,group1
7125,0.0,2024-01-01,signup,6,101.9506804336752,5,False,DWJQWZYQSK,6,group1
7127,0.0,2024-01-14,signup,1,111.18718584392886,1,False,HSXEYVBBHI,4,group1
7130,0.0,2024-01-23,signup,4,95.53056180325528,8,True,ITBKUVTUOL,1,group1
7138,1.0,2024-01-17,signup,2,94.28471259545272,1,False,SIEAGSEHEF,13,group1
7142,1.0,2024-01-31,signup,1,94.0668819314678,5,True,UROXWOUFBL,14,group1
7143,0.0,2024-01-06,signup,6,86.57611731034135,1,True,FYZBTGWHBW,2,group1
7145,1.0,2024-01-02,signup,4,111.17883327129,7,False,LUWHUOPKXR,19,group1
7149,1.0,2024-01-06,signup,2,91.68194245231837,6,False,LBHXADFVWZ,10,group1
7162,1.0,2024-01-22,signup,6,95.50360210176248,9,False,RFKCWKYIAC,21,group1
7163,1.0,2024-01-02,signup,2,83.1704566832677,9,True,SNMSATHWVR,5,group1
7165,0.0,2024-01-16,signup,8,94.224191186771,2,False,CEPCYMALNL,3,group1
7168,0.0,2024-01-24,signup,3,103.29528063230416,2,False,AQNYIPNNJA,3,group1
7169,0.0,2024-01-04,signup,8,101.90478229489574,8,True,DEIHQQKSFJ,3,group1
7174,0.0,2024-01-16,signup,4,82.48535302388785,8,False,NDEBZTPSSU,1,group1
7175,0.0,2024-01-04,signup,6,105.91570955661908,3,True,ARBQLFMROQ,4,group1
7180,0.0,2024-01-28,signup,2,117.07357023443848,5,True,VIIBIKIXLL,2,group1
7182,1.0,2024-01-02,signup,6,110.42923607358438,3,False,LPEUSIEUFA,11,group1
7197,1.0,2024-01-11,signup,9,93.79516893316898,3,False,PNYZQYQCJW,17,group1
7213,1.0,2024-01-21,signup,5,93.5479553931138,7,True,UZIDJUEORE,9,group1
7215,1.0,2024-01-28,signup,7,90.64772013423888,9,True,SBJDEYMALZ,10,group1
7219,1.0,2024-01-18,signup,8,103.59272792159736,4,True,FDHTHYCCNN,25,group1
7230,0.0,2024-01-09,signup,4,114.72810802461096,7,False,TUIBXHWESG,4,group1
7233,1.0,2024-01-03,signup,2,94.62245231969624,8,False,UWVNBAHBLJ,12,group1
7234,0.0,2024-01-02,signup,8,88.43534224772016,7,False,AJPXNEYHEH,16,group1
7235,0.0,2024-01-06,signup,7,96.40896002146192,8,False,KDNQMBUTXR,1,group1
7240,1.0,2024-01-19,signup,5,97.71720533479696,4,True,MKSZSFHRSX,18,group1
7244,0.0,2024-01-12,signup,7,105.9413783531325,2,True,IIALMAJUOU,3,group1
7250,1.0,2024-01-05,signup,7,78.38311523791262,9,True,SMKLJTDRID,11,group1
7251,1.0,2024-01-27,signup,6,86.94827586226114,1,True,ZDCPFRDOKN,19,group1
7254,0.0,2024-01-06,signup,7,97.54924012108764,5,True,DPMGZUQRTD,3,group1
7257,0.0,2024-01-21,signup,7,97.73835200058264,6,True,MVLUAFBFWS,7,group1
7258,1.0,2024-01-10,signup,5,104.90316224538368,2,False,OBHAIGPEOC,17,group1
7259,0.0,2024-01-04,signup,3,114.12505488160164,1,True,VRZLTAZKAD,9,group1
7261,0.0,2024-01-12,signup,4,76.20518887575984,7,False,ZJXMJEWLYX,1,group1
7262,1.0,2024-01-10,signup,4,101.39007817362736,8,False,WAWRWRJXVS,14,group1
7264,1.0,2024-01-14,signup,4,114.21026428823032,6,False,FNRHBTFPRS,19,group1
7265,0.0,2024-01-05,signup,5,105.75783606027991,3,True,KENSBQFTIE,2,group1
7266,0.0,2024-01-01,signup,2,100.2429363678044,4,True,DTUFAVWZCM,4,group1
7269,0.0,2024-01-31,signup,3,86.99601754782414,7,True,IDQAVCIYYV,4,group1
7274,0.0,2024-01-29,signup,9,115.63630723511774,6,False,KSDUPSVPAK,6,group1
7279,1.0,2024-01-10,signup,8,96.48143727652892,8,True,UNPRBSVZIH,15,group1
7280,1.0,2024-01-15,signup,2,116.22439878583953,4,True,BIGXSVKKAE,6,group1
7284,0.0,2024-01-22,signup,4,125.49039816641468,4,True,ZQFNXUWBEY,7,group1
7290,1.0,2024-01-25,signup,4,90.15908646974933,6,False,XFPFTLIJIK,19,group1
7291,0.0,2024-01-13,signup,6,101.9394839361444,8,False,SWTVRGRDVV,9,group1
7298,0.0,2024-01-07,signup,5,95.77717275722956,5,False,MOWNTOZZBK,2,group1
7302,0.0,2024-01-30,signup,7,103.05910855020232,6,True,RJGFIJJORJ,5,group1
7319,1.0,2024-01-10,signup,7,106.23102369281882,6,True,VXIBXYIHMJ,13,group1
7322,0.0,2024-01-04,signup,5,109.2956803149512,1,True,YKMNKMEOBP,6,group1
7328,0.0,2024-01-29,signup,2,87.32995103771458,7,False,RWOFRQNNBJ,9,group1
7334,0.0,2024-01-23,signup,4,80.1607514157564,8,False,CGWEZDOGPJ,2,group1
7348,1.0,2024-01-20,signup,5,108.41016196404172,5,False,UZNAINNFPP,9,group1
7351,0.0,2024-01-01,signup,5,93.66426158871391,8,True,PHMALOZIIS,5,group1
7352,0.0,2024-01-13,signup,8,85.87382979559847,8,False,DSRGYUFDMS,2,group1
7358,0.0,2024-01-19,signup,9,90.31167219655438,5,True,ZWECTJNDKB,2,group1
7361,0.0,2024-01-13,signup,2,100.19570715870545,2,False,HPROWHSFYX,2,group1
7368,0.0,2024-01-10,signup,9,87.89142591933624,4,False,HSJRAWICYC,4,group1
7370,1.0,2024-01-07,signup,7,93.31250320349032,2,False,ZEZZRTESNQ,7,group1
7372,0.0,2024-01-24,signup,7,93.08334553023812,8,False,SOKUKSZQWS,5,group1
7375,0.0,2024-01-03,signup,6,102.35887238402228,9,False,FLSFFRVWWD,3,group1
7380,0.0,2024-01-03,signup,6,96.65873808865746,8,True,,8,group1
7383,1.0,2024-01-08,signup,4,108.94207599490812,6,False,XXKQHJPKHX,14,group1
7388,0.0,2024-01-25,signup,10,95.58721822491025,5,True,OBXQXDODSO,3,group1
7389,0.0,2024-01-11,signup,10,95.62380377932216,9,False,RJOAMEFMOW,13,group1
7396,0.0,2024-01-18,signup,6,90.6738516990407,1,False,KNBSXRFBYU,3,group1
7399,0.0,2024-01-12,signup,8,100.2317692021466,7,True,EAPRCDTQJP,14,group1
7400,0.0,2024-01-04,signup,2,130.5002041505443,5,True,WLNKLAEIGK,2,group1
7401,1.0,2024-01-15,signup,4,101.64830932385313,5,True,WVMSKCJYLN,18,group1
7402,1.0,2024-01-11,signup,9,91.1232069738532,8,True,NLAOLZQCEC,4,group1
7404,0.0,2024-01-19,signup,4,87.95097600207995,7,False,DEEEWCFWJZ,1,group1
7411,0.0,2024-01-25,signup,3,104.53380081711188,2,False,TZGROQOJPY,18,group1
7412,0.0,2024-01-14,signup,6,84.32008978222747,7,True,CZXUXVUJEL,6,group1
7421,1.0,2024-01-09,signup,5,87.40450291455883,6,False,STRLZPAQID,19,group1
7422,0.0,2024-01-11,signup,4,111.89929596632322,1,True,FWAMCNBFWK,9,group1
7432,0.0,2024-01-21,signup,8,104.36266930270877,6,False,MKPPMFDIXA,1,group1
7440,1.0,2024-01-06,signup,4,115.099406318683,5,True,RCIHOEOPCF,31,group1
7452,0.0,2024-01-20,signup,6,109.88291621773556,8,True,DJCUUWTCOT,1,group1
7456,1.0,2024-01-06,signup,5,107.25960910330858,2,True,UKTRNUYUTW,9,group1
7465,0.0,2024-01-10,signup,5,103.74665299691463,5,False,LWZIMHYSKP,3,group1
7466,1.0,2024-01-15,signup,3,105.54619066242202,2,True,GSNQUUFPWA,10,group1
7473,1.0,2024-01-05,signup,5,111.26836834843776,3,True,SGXJCKRHAX,13,group1
7479,0.0,2024-01-01,signup,10,89.1164237058912,7,False,VDUODCFMKI,6,group1
7480,0.0,2024-01-21,signup,3,103.83164094551871,1,True,UCQYAPQFYU,5,group1
7481,0.0,2024-01-01,signup,3,93.51525194033884,5,False,JVXMSSXWVN,2,group1
7482,0.0,2024-01-12,signup,8,111.66607287675,1,False,DPBBOHDAWE,6,group1
7490,0.0,2024-01-02,signup,3,102.54818397268484,4,False,LCVLCZZZJU,1,group1
7491,0.0,2024-01-15,signup,5,90.6814956921354,9,False,XDCOHUXDBS,2,group1
7494,1.0,2024-01-20,signup,2,103.08645761781112,8,True,AIZFXXNYVF,17,group1
7498,0.0,2024-01-08,signup,3,113.01742452598305,6,False,PXHLYWVNZJ,5,group1
7500,1.0,2024-01-10,signup,4,95.27215146943531,1,True,ATQPRIAYRB,9,group1
7505,1.0,2024-01-09,signup,5,112.8908999154487,2,False,BICMLSSZCV,24,group1
7506,0.0,2024-01-09,signup,6,91.317408325618,3,False,MOMOGJLAHZ,1,group1
7518,1.0,2024-01-04,signup,9,100.01340589423252,8,False,QAZYCBGWDA,23,group1
7521,1.0,2024-01-06,signup,7,85.87641444272244,9,False,LWCELTGQJP,8,group1
7523,1.0,2024-01-09,signup,7,114.69169622762796,1,True,VCYZMNQFYN,20,group1
7526,1.0,2024-01-21,signup,6,86.66968014483444,3,True,THDKDGHOWS,12,group1
7528,1.0,2024-01-06,signup,5,99.12549777045211,6,False,DUWNGHGQSG,8,group1
7531,0.0,2024-01-25,signup,6,97.758644010777,9,False,TOMUWSDIYR,6,group1
7533,1.0,2024-01-22,signup,9,105.25245600734448,7,True,QSPBPZMUQD,6,group1
7541,0.0,2024-01-28,signup,5,109.29928644441289,1,True,WNNOQOCXTZ,5,group1
7542,1.0,2024-01-03,signup,5,106.8001680171744,9,True,VZSJBBWGJT,17,group1
7545,0.0,2024-01-02,signup,3,109.6166800145733,9,False,QIBFEUIKDW,2,group1
7552,1.0,2024-01-20,signup,5,96.5012291246014,1,True,ZNETCSGERB,9,group1
7557,1.0,2024-01-31,signup,5,106.61098345160634,1,False,BFZWUUEYBN,13,group1
7559,1.0,2024-01-26,signup,8,92.99961546127147,3,True,KVHKRDJGQS,11,group1
7562,0.0,2024-01-28,signup,5,99.9152792435546,1,False,KQIKJUVEPH,18,group1
7570,0.0,2024-01-01,signup,3,102.08406397565469,3,True,YESNTPBGXL,18,group1
7576,1.0,2024-01-22,signup,1,115.96297722987806,6,True,DSCDRRPAWG,9,group1
7577,1.0,2024-01-20,signup,5,111.44536881896538,9,False,NSKFJJJYWD,23,group1
7590,0.0,2024-01-17,signup,8,99.46706992168367,8,False,GNNGOXCAPG,3,group1
7591,1.0,2024-01-05,signup,5,93.14974317080863,4,True,DWTPUTCLZL,19,group1
7597,0.0,2024-01-25,signup,5,105.32949723425207,6,True,QMMTQJOXIN,3,group1
7621,1.0,2024-01-26,signup,4,101.57469320361412,8,True,MGKJJBXSDR,5,group1
7625,1.0,2024-01-24,signup,3,90.01740742209503,6,False,IQSYRVYMXN,24,group1
7627,0.0,2024-01-19,signup,6,111.51840089311972,9,True,OXDNTIDODS,18,group1
7628,1.0,2024-01-13,signup,5,97.02237074155614,7,True,ERUAFIPKDC,13,group1
7629,1.0,2024-01-31,signup,3,92.73616076975586,6,False,FXOCDEMHDN,6,group1
7632,0.0,2024-01-02,signup,1,87.1247471987738,8,True,LEMCHINEJH,3,group1
7648,0.0,2024-01-05,signup,5,101.52811100108876,4,True,UWPYDDUWKA,3,group1
7657,1.0,2024-01-11,signup,2,94.58463462975364,9,True,GHBRMUFJZU,8,group1
7658,0.0,2024-01-04,signup,7,93.58373743648032,2,False,XAMBATUBVE,3,group1
7668,1.0,2024-01-12,signup,8,110.6474196295126,9,True,OAHKFNEPLA,8,group1
7675,1.0,2024-01-16,signup,5,97.34729185142773,3,False,BVEZRKEXHZ,16,group1
7679,0.0,2024-01-07,signup,5,99.41662417734216,1,True,VOZPKNVDCV,1,group1
7680,1.0,2024-01-19,signup,6,115.28183351317436,9,False,PUAJKJWCSB,16,group1
7690,0.0,2024-01-03,signup,4,76.21768450841046,2,False,FFGGNKJORY,5,group1
7695,1.0,2024-01-07,signup,4,110.9357685138359,5,True,MNIWAGGAWT,15,group1
7703,0.0,2024-01-30,signup,4,97.09303068899617,6,False,JCZLVQQKEW,2,group1
7706,1.0,2024-01-16,signup,5,69.31824573593893,7,False,ZJCJSFHRVC,10,group1
7711,0.0,2024-01-21,signup,4,107.49320934365451,2,False,NJTQROTNPX,5,group1
7712,0.0,2024-01-26,signup,2,104.35770274046428,7,True,ZFKKOJKZLV,1,group1
7713,0.0,2024-01-19,signup,4,100.00537889147816,9,True,YKEFTGFYKU,2,group1
